date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:42	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/manifest.html	(from https://mysat.collegeboard.org/;path=/)
23:21:42	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/;path=/)
23:21:42	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/;path=/)
23:21:43	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/;path=/)
23:21:43	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/index-73161c50.html	(from https://mysat.collegeboard.org/;path=/)
23:21:43	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/favicon.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:43	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/logo192.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:44	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/manifest.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:44	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:44	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:44	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:45	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/index-73161c50.html	(from https://mysat.collegeboard.org/helpers/getObjectProperty.js)
23:21:45	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/favicon.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:46	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/logo192.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:46	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/manifest.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:46	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:47	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:47	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:47	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/;path=/assets/index-fd6bc41e.js)
23:21:48	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/favicon.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:48	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/logo192.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:48	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/manifest.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:48	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:49	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:49	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:49	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/helpers/assets/index-fd6bc41e.js)
23:21:49	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/favicon.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/logo192.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:50	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/manifest.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:50	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:51	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:51	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:51	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/;path=/assets/assets/index-fd6bc41e.js)
23:21:52	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/favicon.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:52	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/logo192.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:52	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/manifest.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:52	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:53	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:53	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:53	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/helpers/assets/assets/index-fd6bc41e.js)
23:21:54	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/favicon.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:54	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/logo192.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:54	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/manifest.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:54	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:55	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:55	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:55	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/index-fd6bc41e.js)
23:21:55	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/favicon.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:55	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/logo192.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:56	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/manifest.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:56	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/index-fd6bc41e.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/index-fd6bc41e.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:56	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/vendor-86260973.js	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/vendor-86260973.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:57	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/vendor-15a67fae.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/vendor-15a67fae.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:57	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/helpers/assets/assets/assets/assets/index-73161c50.css	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/helpers/assets/assets/assets/assets/index-73161c50.html	(from https://mysat.collegeboard.org/helpers/assets/assets/assets/index-fd6bc41e.js)
23:21:57	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/favicon.ico	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/favicon.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-fd6bc41e.js)
23:21:58	4128/4128	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/logo192.png	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/logo192.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-fd6bc41e.js)
23:21:58	4246/4246	---M-Z	200	added ('OK')	text/html	etag:W/%22661c00b39930a6aba15f53f2446c237e%22	https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/manifest.json	C:/Users/Ava/Desktop/SaveHere/SAT%20website%20copy%20attempt/SAT4/mysat.collegeboard.org/;path=/assets/assets/assets/assets/manifest.html	(from https://mysat.collegeboard.org/;path=/assets/assets/assets/assets/index-fd6bc41e.js)
